"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"log10_Adjusted"	"ONTOLOGY"
"GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY"	"GOBP_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY"	"REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY"	"15/1238"	"72/17872"	0.000101398382624064	0.00202799269676326	0.00165349811485056	"RHOA/DDRGK1/CALR/CARM1/SFRP1/PARP1/PHB2/KDM1A/UFL1/SRC/UFM1/SAFB2/PHB/HDAC1/VPS18"	15	2.78159629588815	"BP"
"GOBP_PALLIUM_DEVELOPMENT"	"GOBP_PALLIUM_DEVELOPMENT"	"PALLIUM_DEVELOPMENT"	"26/1238"	"169/17872"	0.000101748087191559	0.00202799269676326	0.00165349811485056	"RHOA/CDK5/PAFAH1B1/CCDC85C/XRN2/NEFL/MBOAT7/RAN/CDH2/CEP120/LAMB1/KDM1A/SUN1/COL3A1/CSNK2A2/ATP2B4/CRKL/GSK3B/BAX/GART/XRCC1/HDAC1/PPP1R9B/XAB2/RTN4/IGF2BP1"	26	2.78159629588815	"BP"
"GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY"	"GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY"	"POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY"	"19/1238"	"106/17872"	0.000111799452367123	0.0022182027708295	0.00180858348542221	"ARHGAP35/FSCN1/NCKAP1/RAC1/CEP120/TWF2/BCAS3/AGRN/WNT1/PFN1/RALA/GSK3B/DNM2/CDC42/ACTR3/ARPC2/CROCC/DPYSL3/CYFIP1"	19	2.74266143911616	"BP"
"GOBP_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS"	"GOBP_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS"	"RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS"	"17/1238"	"89/17872"	0.000112716978576011	0.00222628783477053	0.00181517553972609	"RHOA/ENO1/NME1/CTPS1/IMPDH2/SLC25A12/PARP1/RAN/CAD/ATP6V0C/GTPBP1/MT-CO2/ALDOA/VCP/SLC25A13/CTPS2/RAB23"	17	2.74108136938929	"BP"
"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS"	"GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS"	"NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS"	"21/1238"	"124/17872"	0.000116442297684692	0.00228950733961117	0.00186672076089115	"DDRGK1/RPS7/RPL5/OGT/USP14/CCAR2/UBXN1/SNX3/WNT1/HSP90AB1/CSNK2A2/BAG6/PIN1/SF3B3/RELA/PSMF1/CSNK2A1/PHB/USP7/RYBP/VPS35"	21	2.72892064245482	"BP"
"GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC"	"GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC"	"NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC"	"16/1238"	"81/17872"	0.000117583478104223	0.00230157794585172	0.00187656237654179	"SIN3A/CBX3/CTBP1/BAZ2A/KDM1A/MBD3/CTCF/MECP2/HMGA2/TRIM28/HDAC1/CENPV/PPHLN1/MPHOSPH8/MBD2/DNMT3A"	16	2.72663699515302	"BP"
"GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS"	"GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS"	"RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS"	"15/1238"	"73/17872"	0.000119560002868395	0.00232981880589529	0.00189958820346825	"RPS7/NOP14/RPS19/SURF6/RPSA/RPS17/NPM1/XRCC5/PRKDC/RPS8/WDR3/RPS21/NAT10/NOL11/UTP3"	15	2.72134053607073	"BP"
"GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT"	"GOBP_REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT"	"REGULATION_OF_EARLY_ENDOSOME_TO_LATE_ENDOSOME_TRANSPORT"	"7/1238"	"18/17872"	0.000121388012674039	0.00234673627350332	0.00191338164603961	"SNX3/DNAJC13/SRC/MAP2K2/MAPK1/EZR/RAB21"	7	2.7181983962885	"BP"
"GOBP_DNA_METHYLATION_OR_DEMETHYLATION"	"GOBP_DNA_METHYLATION_OR_DEMETHYLATION"	"DNA_METHYLATION_OR_DEMETHYLATION"	"18/1238"	"98/17872"	0.000121503413015292	0.00234673627350332	0.00191338164603961	"KMT2A/DNMT3B/USP9X/MGMT/PARP1/BAZ2A/APOBEC3F/ZMPSTE24/MBD3/CTCF/MECP2/TRIM28/EHMT2/USP7/GATAD2A/MPHOSPH8/MBD2/DNMT3A"	18	2.7181983962885	"BP"
"GOBP_CELLULAR_RESPONSE_TO_X_RAY"	"GOBP_CELLULAR_RESPONSE_TO_X_RAY"	"CELLULAR_RESPONSE_TO_X_RAY"	"6/1238"	"13/17872"	0.00012257907307179	0.00234674409630861	0.00191338802426465	"SFRP1/XRCC6/XRCC5/DNM2/HMGA2/NIPBL"	6	2.71819694857767	"BP"
"GOBP_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE"	"GOBP_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE"	"MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE"	"6/1238"	"13/17872"	0.00012257907307179	0.00234674409630861	0.00191338802426465	"RHOA/PFN2/PFN1/CDC42/CYFIP1/SYNPO"	6	2.71819694857767	"BP"
"GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY"	"GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY"	"REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY"	"26/1238"	"171/17872"	0.000123959414925068	0.00236280718841888	0.00192648486261391	"VDAC2/ENO1/TPT1/BCAP31/RPS7/DDX3X/ARHGEF2/CCAR2/PARP1/EIF5A/MIF/HYOU1/DNM1L/NCK2/KDM1A/P4HB/CLU/SRC/YBX3/PTPN1/BAX/NONO/HDAC1/GPX1/BCLAF1/NDUFA13"	26	2.71523439911352	"BP"
"GOBP_PEPTIDYL_PROLINE_MODIFICATION"	"GOBP_PEPTIDYL_PROLINE_MODIFICATION"	"PEPTIDYL_PROLINE_MODIFICATION"	"13/1238"	"58/17872"	0.000133183673753783	0.00252759450406637	0.00206084210966381	"FKBP8/AIP/P4HB/P4HA1/NKTR/RANBP2/FKBP1A/FKBP3/PIN1/FKBP2/PPID/CWC27/FKBP10"	13	2.68595528018995	"BP"
"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION"	"GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION"	"PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION"	"9/1238"	"30/17872"	0.000134802506738624	0.00254724217278829	0.00207686158707354	"CCT3/CCT4/DKC1/XRCC5/TCP1/CCT5/CCT8/CCT7/CCT6A"	9	2.68259244615784	"BP"
"GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION"	"GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION"	"REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION"	"24/1238"	"153/17872"	0.000136363479335309	0.00254829740877303	0.00207772196034524	"RHOA/ARHGEF2/PAFAH1B1/RAC1/VPS4B/CLASP2/TUBB4A/ARL3/MAP1B/GSK3B/MECP2/RAE1/CLTC/HNRNPU/PRKAA1/DYRK1A/CKAP5/DCTN1/DYNC1H1/NUMA1/MAPRE2/MAPRE1/CLASP1/DRG1"	24	2.68241256994866	"BP"
"GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS"	"GOBP_REGULATION_OF_MRNA_CATABOLIC_PROCESS"	"REGULATION_OF_MRNA_CATABOLIC_PROCESS"	"26/1238"	"172/17872"	0.00013660975799608	0.00254829740877303	0.00207772196034524	"MYEF2/LARP1/EXOSC2/DIS3/SYNCRIP/YTHDF2/PUM1/CELF1/KHSRP/GTPBP1/PARN/NPM1/HNRNPC/PABPC1/YBX3/MAGOH/POLR2G/HNRNPU/TARDBP/CIRBP/ZC3H14/METTL16/SERBP1/MOV10/IGF2BP1/THRAP3"	26	2.68241256994866	"BP"
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE"	"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE"	"REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE"	"26/1238"	"172/17872"	0.00013660975799608	0.00254829740877303	0.00207772196034524	"CDK5/GDI1/GPC1/MMP14/RAP1A/CSK/GPC3/CDH2/MYO1C/VPS4A/GPC4/ATP2B4/KIF5B/CRKL/AP2B1/CLTC/LRP1/ANK3/VIL1/RER1/PGRMC1/EZR/AP2M1/EPHA2/PPP1R9B/CHP1"	26	2.68241256994866	"BP"
"GOBP_RNA_STABILIZATION"	"GOBP_RNA_STABILIZATION"	"RNA_STABILIZATION"	"14/1238"	"66/17872"	0.000139761004964131	0.00256493510018429	0.00209128729094425	"LARP1/SYNCRIP/DKC1/PARN/HNRNPC/PABPC1/YBX3/HNRNPU/NSUN2/TARDBP/CIRBP/METTL16/IGF2BP1/THRAP3"	14	2.67958630180628	"BP"
"GOBP_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_ASSEMBLY"	"GOBP_DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_ASSEMBLY"	"DNA_METHYLATION_DEPENDENT_HETEROCHROMATIN_ASSEMBLY"	"8/1238"	"24/17872"	0.000139852131464802	0.00256493510018429	0.00209128729094425	"KDM1A/MBD3/TRIM28/HDAC1/PPHLN1/MPHOSPH8/MBD2/DNMT3A"	8	2.67958630180628	"BP"
"GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA"	"GOBP_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA"	"MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA"	"8/1238"	"24/17872"	0.000139852131464802	0.00256493510018429	0.00209128729094425	"EXOSC2/NOP14/BOP1/PES1/URB1/EXOSC10/FTSJ3/RPS21"	8	2.67958630180628	"BP"
"GOBP_PEPTIDYL_ASPARAGINE_MODIFICATION"	"GOBP_PEPTIDYL_ASPARAGINE_MODIFICATION"	"PEPTIDYL_ASPARAGINE_MODIFICATION"	"8/1238"	"24/17872"	0.000139852131464802	0.00256493510018429	0.00209128729094425	"OSTC/DDOST/UGGT1/RPN2/DAD1/STT3A/RPN1/STT3B"	8	2.67958630180628	"BP"
"GOBP_DNA_METHYLATION"	"GOBP_DNA_METHYLATION"	"DNA_METHYLATION"	"15/1238"	"74/17872"	0.000140487128133872	0.00256580047826089	0.0020919928659794	"KMT2A/DNMT3B/MGMT/PARP1/BAZ2A/ZMPSTE24/MBD3/CTCF/MECP2/TRIM28/EHMT2/GATAD2A/MPHOSPH8/MBD2/DNMT3A"	15	2.67943980081388	"BP"
"GOBP_ACTIN_CYTOSKELETON_REORGANIZATION"	"GOBP_ACTIN_CYTOSKELETON_REORGANIZATION"	"ACTIN_CYTOSKELETON_REORGANIZATION"	"19/1238"	"108/17872"	0.000144569577424651	0.0026184489853054	0.00213491915821247	"RHOA/TJP1/CDK5/GRB2/PLEC/MYH9/CDC42BPB/ARHGDIA/BCAS3/ANXA1/RALA/PTPN1/CDC42/PTK7/CTTN/EZR/CLDN3/NPHS2/PARVA"	19	2.67061856551341	"BP"
"GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH"	"GOBP_REGULATION_OF_EXTENT_OF_CELL_GROWTH"	"REGULATION_OF_EXTENT_OF_CELL_GROWTH"	"19/1238"	"108/17872"	0.000144569577424651	0.0026184489853054	0.00213491915821247	"CDK5/APOE/GDI1/DPYSL2/FN1/PAFAH1B1/SIN3A/WNT5A/TWF2/CRABP2/MAP1B/GSK3B/DNM2/EIF4G2/CTTN/CYFIP1/RTN4/DBNL/RAB21"	19	2.67061856551341	"BP"
"GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY"	"GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY"	"REGULATION_OF_CELL_PROJECTION_ASSEMBLY"	"31/1238"	"222/17872"	0.000147994904856996	0.00266941223016855	0.00217647139330798	"ARHGAP35/FSCN1/MAP4/ODF2/NCKAP1/RAC1/RCC2/CAPZB/PFN2/CEP120/TWF2/TBC1D24/BCAS3/AGRN/WNT1/PFN1/RALA/SRC/RAB5A/GSK3B/DNM2/CDC42/ACTR3/TWF1/ARPC2/CROCC/DPYSL3/CYFIP1/EPHA2/CORO1C/VDAC3"	31	2.66224703666654	"BP"
"GOBP_CYTOSOLIC_TRANSPORT"	"GOBP_CYTOSOLIC_TRANSPORT"	"CYTOSOLIC_TRANSPORT"	"26/1238"	"173/17872"	0.000150397975578397	0.00270159326501935	0.00220270979177197	"RAB7A/ARL1/SNX3/DNAJC13/MYO1D/AP2A1/SRC/RAB5A/KIF5B/MAP2K2/PIP4K2A/RAB14/CLTC/DCTN1/MAPK1/LMAN1/SNX2/SRSF10/SURF4/RAB6A/EZR/USP7/EPS15/VPS35/TMED9/RAB21"	26	2.65704271761742	"BP"
"GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION"	"GOBP_POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION"	"POSITIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION"	"10/1238"	"37/17872"	0.000151903019665278	0.00270635379934261	0.00220659123303247	"RAC1/ARL3/MAP1B/MECP2/CKAP5/DCTN1/NUMA1/MAPRE1/CLASP1/DRG1"	10	2.65627811164146	"BP"
"GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING"	"GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING"	"POSITIVE_REGULATION_OF_RNA_SPLICING"	"10/1238"	"37/17872"	0.000151903019665278	0.00270635379934261	0.00220659123303247	"POLR2A/HNRNPLL/HSPA8/DAZAP1/NUP98/DYRK1A/CIRBP/SF3B4/RBM22/THRAP3"	10	2.65627811164146	"BP"
"GOBP_FOCAL_ADHESION_ASSEMBLY"	"GOBP_FOCAL_ADHESION_ASSEMBLY"	"FOCAL_ADHESION_ASSEMBLY"	"16/1238"	"83/17872"	0.000158774440965468	0.00280780576400437	0.00228930880523271	"RHOA/MMP14/RAC1/RCC2/SFRP1/DUSP3/ACTG1/BCAS3/CLASP2/SRC/COL16A1/CTTN/CLASP1/CORO1C/LIMCH1/CORO2B"	16	2.64029562132156	"BP"
"GOBP_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY"	"GOBP_CHROMATIN_ASSEMBLY_OR_DISASSEMBLY"	"CHROMATIN_ASSEMBLY_OR_DISASSEMBLY"	"32/1238"	"233/17872"	0.000159527108699446	0.00280780576400437	0.00228930880523271	"SART3/SIN3A/CBX3/MCM2/NAP1L1/CTBP1/SMARCD2/BAZ2A/KDM1A/MBD3/NPM1/HMGA1/HMGB2/NASP/CTCF/MECP2/HMGA2/RBBP4/CHD3/TRIM28/ANP32B/HP1BP3/HDAC1/CENPV/PPHLN1/RSF1/MPHOSPH8/NAP1L4/SMARCB1/MBD2/SUPT16H/DNMT3A"	32	2.64029562132156	"BP"
"GOBP_ENDOSOMAL_TRANSPORT"	"GOBP_ENDOSOMAL_TRANSPORT"	"ENDOSOMAL_TRANSPORT"	"32/1238"	"233/17872"	0.000159527108699446	0.00280780576400437	0.00228930880523271	"VTA1/RAB7A/AP3D1/EPS15L1/VPS4B/EHD4/EHD1/ATP6AP1/ARL1/VPS4A/SNX3/CCDC22/SNX4/VCP/RAB10/RAB14/CLTC/ARHGAP1/DCTN1/RAB11B/RAB13/LMAN1/SNX2/SURF4/RAB6A/LAMTOR1/USP7/EPS15/VPS35/TMED9/TINAGL1/CORO1C"	32	2.64029562132156	"BP"
"GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY"	"GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY"	"INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY"	"38/1238"	"295/17872"	0.000160355047779664	0.00281104330746279	0.00229194849521473	"VDAC2/ENO1/TPT1/BCAP31/RPS7/DDX3X/HINT1/ARHGEF2/MSH6/QRICH1/CCAR2/ARL6IP5/PARP1/TMEM109/CASP6/EIF5A/MIF/HYOU1/DNM1L/NCK2/KDM1A/P4HB/CLU/SRC/YBX3/PTPN1/BAG6/PRKDC/BAX/CUL4A/NONO/CUL3/HDAC1/GPX1/CUL5/EPHA2/BCLAF1/NDUFA13"	38	2.63979514608308	"BP"
"GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING"	"GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING"	"SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING"	"19/1238"	"109/17872"	0.0001639169510533	0.00286198996539061	0.00233348720636297	"RHOA/ACTN4/FN1/CALR/RAC1/RCC2/RAB1A/LAMB1/LAMA5/P4HB/LAMC1/SRC/CRKL/DNM2/LAMB2/CDC42/ARPC2/PARVA/CORO1C"	19	2.6319945758464	"BP"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS"	"GOBP_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS"	"POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS"	"32/1238"	"234/17872"	0.000172811060473549	0.00300526007556591	0.00245030067293382	"PSMC6/DDRGK1/LPCAT1/APOE/PSMC5/USP5/RAB7A/BCAP31/PSMC4/BAG2/WNT5A/GPC3/PSMC2/SUMO1/CCDC22/SEC22B/CLU/BAG6/NSF/CSNK1E/GSK3B/VCP/LRP1/PSMC1/CSNK2A1/EZR/LRP2/HUWE1/VPS35/HSPBP1/NDUFA13/PSMC3"	32	2.61078062070322	"BP"
"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY"	"GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY"	"ESTABLISHMENT_OR_MAINTENANCE_OF_BIPOLAR_CELL_POLARITY"	"12/1238"	"52/17872"	0.0001784741003029	0.00307920730364489	0.0025105926071317	"RHOA/FSCN1/WNT5A/WDR1/ARF4/LAMA1/CDC42/PTK7/CLIC4/EZR/PARD3/PARD3B"	12	2.60022375436352	"BP"
"GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE"	"GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE"	"POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE"	"12/1238"	"52/17872"	0.0001784741003029	0.00307920730364489	0.0025105926071317	"CCT3/CCT4/DKC1/PARN/XRCC5/TCP1/CCT5/MAPK1/CCT8/CCT7/CCT6A/RAD50"	12	2.60022375436352	"BP"
"GOBP_DNA_MODIFICATION"	"GOBP_DNA_MODIFICATION"	"DNA_MODIFICATION"	"20/1238"	"119/17872"	0.000186557341912771	0.00320599526554821	0.00261396756322867	"KMT2A/DNMT3B/USP9X/MPG/MGMT/PARP1/BAZ2A/APOBEC3F/ZMPSTE24/MBD3/CTCF/MECP2/TRIM28/EHMT2/EXOSC6/USP7/GATAD2A/MPHOSPH8/MBD2/DNMT3A"	20	2.58269980589021	"BP"
"GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT"	"GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT"	"POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT"	"13/1238"	"60/17872"	0.00019161470824532	0.00327999294702282	0.00267430063396254	"JUP/PRKACA/RAN/CPSF6/IPO5/HSP90AB1/GSK3B/NCBP2/CTDSPL2/TARDBP/TRIM28/ANP32B/RBM22"	13	2.57278977271651	"BP"
"GOBP_GLUTAMINE_METABOLIC_PROCESS"	"GOBP_GLUTAMINE_METABOLIC_PROCESS"	"GLUTAMINE_METABOLIC_PROCESS"	"8/1238"	"25/17872"	0.000193245311015284	0.00328216257813897	0.00267606961516558	"CTPS1/PFAS/GMPS/CAD/PHGDH/MECP2/GFPT1/CTPS2"	8	2.57250259303836	"BP"
"GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING"	"GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING"	"NEGATIVE_REGULATION_OF_RNA_SPLICING"	"8/1238"	"25/17872"	0.000193245311015284	0.00328216257813897	0.00267606961516558	"SRSF4/RBM42/SAP18/RPS13/DYRK1A/RNPS1/SRSF10/SRSF12"	8	2.57250259303836	"BP"
"GOBP_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS"	"GOBP_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS"	"RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS"	"6/1238"	"14/17872"	0.000201950223769519	0.00341671599517035	0.00278577603657587	"RAN/XPO1/NPM1/EIF6/ABCE1/NUP88"	6	2.5550538017631	"BP"
"GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY"	"GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY"	"REGULATION_OF_ORGANELLE_ASSEMBLY"	"31/1238"	"226/17872"	0.000205110290673257	0.00345678153972497	0.00281844296999099	"RHOA/ARHGAP35/FSCN1/MAP4/ODF2/VPS4B/CEP120/TBC1D24/TSG101/SEC22B/SNX4/NPM1/RALB/SRC/RAB5A/PIP4K2A/GSK3B/DNM2/HNRNPU/PRKAA1/G3BP1/DYNC1H1/NUMA1/EHMT2/CROCC/RAB1B/EZR/SCFD1/G3BP2/VDAC3/DRG1"	31	2.54999074852121	"BP"
"GOBP_PEPTIDYL_LYSINE_MODIFICATION"	"GOBP_PEPTIDYL_LYSINE_MODIFICATION"	"PEPTIDYL_LYSINE_MODIFICATION"	"47/1238"	"396/17872"	0.000209456185966085	0.00351644712208447	0.00286709054555196	"HCFC1/HINT1/KMT2A/DNMT3B/OGT/SIN3A/KAT7/MEN1/ING4/SUMO3/UBA2/RBBP5/RUVBL1/KAT5/PHF20L1/ASH2L/SUMO1/CTBP1/UBE2I/KDM1A/BRD4/ZMPSTE24/MBD3/LMNA/POR/BAG6/CTCF/RANBP2/MECP2/PRKAA1/TRIM28/TTLL12/RELA/GLYR1/TRRAP/EHMT2/TOLLIP/WDR82/SUPT6H/BRD1/SMC5/HDAC2/FKBP10/SMARCB1/TRMT112/GTF3C4/RUVBL2"	47	2.54255859138814	"BP"
"GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS"	"GOBP_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS"	"NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS"	"16/1238"	"85/17872"	0.000211993403851144	0.00354540692647602	0.00289070255463084	"ENO1/NME1/CTPS1/IMPDH2/SLC25A12/PARP1/CAD/ATP6V0C/MT-CO2/ALDOA/VCP/SLC25A13/DTYMK/AK1/ADK/CTPS2"	16	2.53899659374212	"BP"
"GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS"	"GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS"	"POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS"	"33/1238"	"247/17872"	0.000214533752107329	0.0035741978165973	0.00291417684160257	"RHOA/DDRGK1/RANBP1/DDX3X/SIN3A/RCC2/VPS4B/WNT5A/RRM1/CEP120/PHB2/PLRG1/BRD4/ANXA1/NPM1/PBX1/MECP2/CDC42/HNRNPU/EIF4G1/CUL4A/DYNC1H1/NUMA1/CPSF3/NSFL1C/CUL3/FEN1/CDC73/CENPV/SMC5/PHIP/RACGAP1/DYNC1LI1"	33	2.53548409738351	"BP"
"GOBP_NUCLEAR_CHROMOSOME_SEGREGATION"	"GOBP_NUCLEAR_CHROMOSOME_SEGREGATION"	"NUCLEAR_CHROMOSOME_SEGREGATION"	"37/1238"	"289/17872"	0.000219909202504715	0.00364982383624745	0.00297583755720809	"TTN/SMC1A/AKAP8L/PPP2R1A/RCC2/VPS4B/ZW10/KPNB1/RAN/PHB2/PDS5A/VPS4A/ZNF207/BUB3/SUN1/BAG6/CTCF/CDC42/ACTR3/HNRNPU/TOP2B/CENPC/DCTN2/DYNC1H1/NUMA1/CUL3/EHMT2/FEN1/NIPBL/SMC5/SEH1L/NDC1/RACGAP1/PDS5B/SMC3/DYNC1LI1/MAU2"	37	2.52639077942106	"BP"
"GOBP_SISTER_CHROMATID_SEGREGATION"	"GOBP_SISTER_CHROMATID_SEGREGATION"	"SISTER_CHROMATID_SEGREGATION"	"29/1238"	"207/17872"	0.000225412662616581	0.0037269934557628	0.00303875682737904	"TTN/SMC1A/AKAP8L/PPP2R1A/VPS4B/ZW10/KPNB1/RAN/PHB2/PDS5A/VPS4A/ZNF207/BUB3/CTCF/HNRNPU/TOP2B/CENPC/DCTN2/NUMA1/CUL3/FEN1/NIPBL/SMC5/SEH1L/RACGAP1/PDS5B/SMC3/DYNC1LI1/MAU2"	29	2.51730405238893	"BP"
"GOBP_ENDOTHELIAL_CELL_DEVELOPMENT"	"GOBP_ENDOTHELIAL_CELL_DEVELOPMENT"	"ENDOTHELIAL_CELL_DEVELOPMENT"	"14/1238"	"69/17872"	0.000229715325181483	0.0037838014883667	0.00308507453600237	"TJP1/RAP1A/RAB1A/RAP1B/ADD1/COL18A1/FASN/GSTM3/CLIC4/RAB1B/EZR/CLDN3/GPX1/RAP2C"	14	2.51073433886462	"BP"
"GOBP_FACULTATIVE_HETEROCHROMATIN_ASSEMBLY"	"GOBP_FACULTATIVE_HETEROCHROMATIN_ASSEMBLY"	"FACULTATIVE_HETEROCHROMATIN_ASSEMBLY"	"9/1238"	"32/17872"	0.000233016922926147	0.00380943396469151	0.00310597365035799	"BAZ2A/KDM1A/MBD3/TRIM28/HDAC1/PPHLN1/MPHOSPH8/MBD2/DNMT3A"	9	2.50780223294509	"BP"
"GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING"	"GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING"	"POSITIVE_REGULATION_OF_MRNA_PROCESSING"	"9/1238"	"32/17872"	0.000233016922926147	0.00380943396469151	0.00310597365035799	"NUDT21/HSPA8/DAZAP1/NCBP2/NUP98/CIRBP/SF3B4/CDC73/THRAP3"	9	2.50780223294509	"BP"
